speechID,session,nameOfHouse,nameOfMeeting,issue,date,year,speaker,speakerYomi,speakerGroup,speakerPosition,speakerRole,speechURL,meetingURL,pdfURL,keywords_matched,num_keywords,parties_canonical_str,has_joe_party
121305206X01620240426_078,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/78,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/18,技能実習;外国人労働者,2,,False
121305206X01620240426_079,213,衆議院,法務委員会,第16号,2024-04-26,2024,上林千恵子,,,法政大学名誉教授,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/79,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/18,技能実習,1,,False
121305206X01620240426_083,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/83,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/18,技能実習;外国人労働者,2,,False
121305206X01620240426_087,213,衆議院,法務委員会,第16号,2024-04-26,2024,是川夕,,,国立社会保障・人口問題研究所国際関係部長,参考人,https://kokkai.ndl.go.jp/txt/121305206X01620240426/87,https://kokkai.ndl.go.jp/txt/121305206X01620240426,https://kokkai.ndl.go.jp/img/121305206X01620240426/18,技能実習,1,,False
121305007X01320240425_022,213,衆議院,農林水産委員会,第13号,2024-04-25,2024,坂本哲志,さかもとてつし,自由民主党・無所属の会,農林水産大臣,,https://kokkai.ndl.go.jp/txt/121305007X01320240425/22,https://kokkai.ndl.go.jp/txt/121305007X01320240425,https://kokkai.ndl.go.jp/img/121305007X01320240425/4,技能実習;特定技能;外国人材,3,自由民主党;無所属の会,True
121305206X01520240424_000,213,衆議院,法務委員会,第15号,2024-04-24,2024,会議録情報,,,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/0,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/1,技能実習;出入国管理,2,,False
121305206X01520240424_001,213,衆議院,法務委員会,第15号,2024-04-24,2024,武部新,たけべあらた,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/1,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/1,技能実習;出入国管理,2,自由民主党;無所属の会,True
121305206X01520240424_004,213,衆議院,法務委員会,第15号,2024-04-24,2024,牧原秀樹,まきはらひでき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/4,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/1,技能実習,1,自由民主党;無所属の会,True
121305206X01520240424_006,213,衆議院,法務委員会,第15号,2024-04-24,2024,牧原秀樹,まきはらひでき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/6,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/2,技能実習,1,自由民主党;無所属の会,True
121305206X01520240424_007,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/7,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/2,技能実習;特定技能,2,,False
121305206X01520240424_008,213,衆議院,法務委員会,第15号,2024-04-24,2024,牧原秀樹,まきはらひでき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/8,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/2,技能実習;特定技能,2,自由民主党;無所属の会,True
121305206X01520240424_009,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/9,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/3,技能実習,1,,False
121305206X01520240424_010,213,衆議院,法務委員会,第15号,2024-04-24,2024,牧原秀樹,まきはらひでき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/10,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/3,技能実習,1,自由民主党;無所属の会,True
121305206X01520240424_015,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/15,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/4,技能実習;外国人労働者,2,,False
121305206X01520240424_022,213,衆議院,法務委員会,第15号,2024-04-24,2024,山田美樹,やまだみき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/22,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/5,技能実習;外国人労働者;出入国管理;特定技能;移民政策,5,自由民主党;無所属の会,True
121305206X01520240424_026,213,衆議院,法務委員会,第15号,2024-04-24,2024,山田美樹,やまだみき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/26,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/6,技能実習;不法滞在,2,自由民主党;無所属の会,True
121305206X01520240424_027,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/27,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/6,技能実習,1,,False
121305206X01520240424_029,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/29,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/6,技能実習,1,,False
121305206X01520240424_030,213,衆議院,法務委員会,第15号,2024-04-24,2024,山田美樹,やまだみき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/30,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/6,技能実習;不法滞在,2,自由民主党;無所属の会,True
121305206X01520240424_038,213,衆議院,法務委員会,第15号,2024-04-24,2024,山田美樹,やまだみき,自由民主党・無所属の会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/38,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/8,技能実習;外国人労働者,2,自由民主党;無所属の会,True
121305206X01520240424_042,213,衆議院,法務委員会,第15号,2024-04-24,2024,大口善徳,おおぐちよしのり,公明党,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/42,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/8,技能実習;外国人労働者;特定技能,3,公明党,True
121305206X01520240424_043,213,衆議院,法務委員会,第15号,2024-04-24,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/43,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/8,技能実習,1,自由民主党;無所属の会,True
121305206X01520240424_044,213,衆議院,法務委員会,第15号,2024-04-24,2024,大口善徳,おおぐちよしのり,公明党,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/44,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/8,技能実習;特定技能,2,公明党,True
121305206X01520240424_057,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/57,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/10,技能実習,1,,False
121305206X01520240424_074,213,衆議院,法務委員会,第15号,2024-04-24,2024,米山隆一,よねやまりゅういち,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/74,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/11,技能実習;外国人労働者,2,立憲民主党;無所属,True
121305206X01520240424_076,213,衆議院,法務委員会,第15号,2024-04-24,2024,米山隆一,よねやまりゅういち,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/76,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/12,技能実習;特定技能,2,立憲民主党;無所属,True
121305206X01520240424_077,213,衆議院,法務委員会,第15号,2024-04-24,2024,小泉龍司,こいずみりゅうじ,自由民主党・無所属の会,法務大臣,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/77,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/12,技能実習,1,自由民主党;無所属の会,True
121305206X01520240424_078,213,衆議院,法務委員会,第15号,2024-04-24,2024,米山隆一,よねやまりゅういち,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/78,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/12,技能実習,1,立憲民主党;無所属,True
121305206X01520240424_079,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/79,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/12,技能実習,1,,False
121305206X01520240424_081,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/81,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/13,技能実習,1,,False
121305206X01520240424_082,213,衆議院,法務委員会,第15号,2024-04-24,2024,米山隆一,よねやまりゅういち,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/82,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/13,技能実習;特定技能,2,立憲民主党;無所属,True
121305206X01520240424_083,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/83,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/13,技能実習;特定技能,2,,False
121305206X01520240424_084,213,衆議院,法務委員会,第15号,2024-04-24,2024,米山隆一,よねやまりゅういち,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/84,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/13,技能実習;特定技能,2,立憲民主党;無所属,True
121305206X01520240424_085,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/85,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/13,技能実習;特定技能,2,,False
121305206X01520240424_087,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/87,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/14,技能実習,1,,False
121305206X01520240424_088,213,衆議院,法務委員会,第15号,2024-04-24,2024,米山隆一,よねやまりゅういち,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/88,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/14,技能実習;特定技能,2,立憲民主党;無所属,True
121305206X01520240424_114,213,衆議院,法務委員会,第15号,2024-04-24,2024,鎌田さゆり,かまたさゆり,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/114,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/17,技能実習,1,立憲民主党;無所属,True
121305206X01520240424_126,213,衆議院,法務委員会,第15号,2024-04-24,2024,高橋英明,たかはしひであき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/126,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/18,技能実習;外国人労働者,2,日本維新の会;教育無償化を実現する会,True
121305206X01520240424_134,213,衆議院,法務委員会,第15号,2024-04-24,2024,高橋英明,たかはしひであき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/134,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/19,技能実習;特定技能,2,日本維新の会;教育無償化を実現する会,True
121305206X01520240424_135,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/135,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/19,技能実習;特定技能,2,,False
121305206X01520240424_140,213,衆議院,法務委員会,第15号,2024-04-24,2024,高橋英明,たかはしひであき,日本維新の会・教育無償化を実現する会,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/140,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/19,技能実習,1,日本維新の会;教育無償化を実現する会,True
121305206X01520240424_145,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/145,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/20,技能実習,1,,False
121305206X01520240424_165,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/165,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/21,技能実習,1,,False
121305206X01520240424_177,213,衆議院,法務委員会,第15号,2024-04-24,2024,おおつき紅葉,おおつきくれは,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/177,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/22,技能実習,1,立憲民主党;無所属,True
121305206X01520240424_178,213,衆議院,法務委員会,第15号,2024-04-24,2024,丸山秀治,,,出入国在留管理庁次長,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/178,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/22,技能実習,1,,False
121305206X01520240424_184,213,衆議院,法務委員会,第15号,2024-04-24,2024,おおつき紅葉,おおつきくれは,立憲民主党・無所属,,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/184,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/22,技能実習,1,立憲民主党;無所属,True
121305206X01520240424_185,213,衆議院,法務委員会,第15号,2024-04-24,2024,原口剛,,,厚生労働省大臣官房審議官,,https://kokkai.ndl.go.jp/txt/121305206X01520240424/185,https://kokkai.ndl.go.jp/txt/121305206X01520240424,https://kokkai.ndl.go.jp/img/121305206X01520240424/22,技能実習,1,,False
