period,period_date,pref_code,prefecture,status_code,residence_status,n_residents,is_unknown_pref
2017-12,2017-12-31,43,熊本県,26,技能実習２号ロ,2710,False
2017-12,2017-12-31,43,熊本県,28,技能実習３号ロ,1,False
2017-12,2017-12-31,43,熊本県,29,文化活動,22,False
2017-12,2017-12-31,43,熊本県,31,留学,1259,False
2017-12,2017-12-31,43,熊本県,32,研修,6,False
2017-12,2017-12-31,43,熊本県,33,家族滞在,546,False
2017-12,2017-12-31,43,熊本県,34,特定活動,231,False
2017-12,2017-12-31,43,熊本県,35,永住者,3015,False
2017-12,2017-12-31,43,熊本県,36,日本人の配偶者等,734,False
2017-12,2017-12-31,43,熊本県,37,永住者の配偶者等,63,False
2017-12,2017-12-31,43,熊本県,38,定住者,301,False
2017-12,2017-12-31,43,熊本県,39,特別永住者,517,False
2017-12,2017-12-31,44,大分県,03,教授,49,False
2017-12,2017-12-31,44,大分県,05,宗教,37,False
2017-12,2017-12-31,44,大分県,07,高度専門職１号イ,2,False
2017-12,2017-12-31,44,大分県,08,高度専門職１号ロ,3,False
2017-12,2017-12-31,44,大分県,11,経営・管理,58,False
2017-12,2017-12-31,44,大分県,13,医療,2,False
2017-12,2017-12-31,44,大分県,14,研究,1,False
2017-12,2017-12-31,44,大分県,15,教育,96,False
2017-12,2017-12-31,44,大分県,16,技術・人文知識・国際業務,552,False
2017-12,2017-12-31,44,大分県,17,企業内転勤,20,False
2017-12,2017-12-31,44,大分県,19,興行,22,False
2017-12,2017-12-31,44,大分県,20,技能,84,False
2017-12,2017-12-31,44,大分県,23,技能実習１号イ,11,False
2017-12,2017-12-31,44,大分県,24,技能実習１号ロ,1408,False
2017-12,2017-12-31,44,大分県,25,技能実習２号イ,11,False
2017-12,2017-12-31,44,大分県,26,技能実習２号ロ,1613,False
2017-12,2017-12-31,44,大分県,29,文化活動,24,False
2017-12,2017-12-31,44,大分県,31,留学,3690,False
2017-12,2017-12-31,44,大分県,32,研修,2,False
2017-12,2017-12-31,44,大分県,33,家族滞在,405,False
2017-12,2017-12-31,44,大分県,34,特定活動,190,False
2017-12,2017-12-31,44,大分県,35,永住者,1789,False
2017-12,2017-12-31,44,大分県,36,日本人の配偶者等,450,False
2017-12,2017-12-31,44,大分県,37,永住者の配偶者等,60,False
2017-12,2017-12-31,44,大分県,38,定住者,219,False
2017-12,2017-12-31,44,大分県,39,特別永住者,1225,False
2017-12,2017-12-31,45,宮崎県,03,教授,23,False
2017-12,2017-12-31,45,宮崎県,05,宗教,13,False
2017-12,2017-12-31,45,宮崎県,06,報道,1,False
2017-12,2017-12-31,45,宮崎県,07,高度専門職１号イ,1,False
2017-12,2017-12-31,45,宮崎県,11,経営・管理,29,False
2017-12,2017-12-31,45,宮崎県,13,医療,2,False
2017-12,2017-12-31,45,宮崎県,14,研究,1,False
2017-12,2017-12-31,45,宮崎県,15,教育,85,False
2017-12,2017-12-31,45,宮崎県,16,技術・人文知識・国際業務,170,False
2017-12,2017-12-31,45,宮崎県,17,企業内転勤,17,False
2017-12,2017-12-31,45,宮崎県,19,興行,22,False
2017-12,2017-12-31,45,宮崎県,20,技能,77,False
2017-12,2017-12-31,45,宮崎県,24,技能実習１号ロ,1051,False
2017-12,2017-12-31,45,宮崎県,26,技能実習２号ロ,1373,False
2017-12,2017-12-31,45,宮崎県,29,文化活動,13,False
2017-12,2017-12-31,45,宮崎県,31,留学,714,False
2017-12,2017-12-31,45,宮崎県,32,研修,9,False
2017-12,2017-12-31,45,宮崎県,33,家族滞在,252,False
2017-12,2017-12-31,45,宮崎県,34,特定活動,19,False
2017-12,2017-12-31,45,宮崎県,35,永住者,1139,False
2017-12,2017-12-31,45,宮崎県,36,日本人の配偶者等,327,False
2017-12,2017-12-31,45,宮崎県,37,永住者の配偶者等,17,False
2017-12,2017-12-31,45,宮崎県,38,定住者,96,False
2017-12,2017-12-31,45,宮崎県,39,特別永住者,332,False
2017-12,2017-12-31,46,鹿児島県,03,教授,44,False
2017-12,2017-12-31,46,鹿児島県,05,宗教,38,False
2017-12,2017-12-31,46,鹿児島県,07,高度専門職１号イ,2,False
2017-12,2017-12-31,46,鹿児島県,08,高度専門職１号ロ,2,False
2017-12,2017-12-31,46,鹿児島県,11,経営・管理,28,False
2017-12,2017-12-31,46,鹿児島県,13,医療,4,False
2017-12,2017-12-31,46,鹿児島県,14,研究,1,False
2017-12,2017-12-31,46,鹿児島県,15,教育,126,False
2017-12,2017-12-31,46,鹿児島県,16,技術・人文知識・国際業務,310,False
2017-12,2017-12-31,46,鹿児島県,17,企業内転勤,14,False
2017-12,2017-12-31,46,鹿児島県,19,興行,12,False
2017-12,2017-12-31,46,鹿児島県,20,技能,133,False
2017-12,2017-12-31,46,鹿児島県,24,技能実習１号ロ,1680,False
2017-12,2017-12-31,46,鹿児島県,25,技能実習２号イ,29,False
2017-12,2017-12-31,46,鹿児島県,26,技能実習２号ロ,2026,False
2017-12,2017-12-31,46,鹿児島県,28,技能実習３号ロ,3,False
2017-12,2017-12-31,46,鹿児島県,29,文化活動,14,False
2017-12,2017-12-31,46,鹿児島県,31,留学,790,False
2017-12,2017-12-31,46,鹿児島県,32,研修,5,False
2017-12,2017-12-31,46,鹿児島県,33,家族滞在,260,False
2017-12,2017-12-31,46,鹿児島県,34,特定活動,62,False
2017-12,2017-12-31,46,鹿児島県,35,永住者,2334,False
2017-12,2017-12-31,46,鹿児島県,36,日本人の配偶者等,625,False
2017-12,2017-12-31,46,鹿児島県,37,永住者の配偶者等,26,False
2017-12,2017-12-31,46,鹿児島県,38,定住者,307,False
2017-12,2017-12-31,46,鹿児島県,39,特別永住者,226,False
2017-12,2017-12-31,47,沖縄県,03,教授,204,False
2017-12,2017-12-31,47,沖縄県,04,芸術,6,False
2017-12,2017-12-31,47,沖縄県,05,宗教,143,False
2017-12,2017-12-31,47,沖縄県,06,報道,1,False
2017-12,2017-12-31,47,沖縄県,07,高度専門職１号イ,71,False
2017-12,2017-12-31,47,沖縄県,08,高度専門職１号ロ,12,False
2017-12,2017-12-31,47,沖縄県,09,高度専門職１号ハ,2,False
2017-12,2017-12-31,47,沖縄県,11,経営・管理,165,False
2017-12,2017-12-31,47,沖縄県,13,医療,2,False
2017-12,2017-12-31,47,沖縄県,14,研究,4,False
2017-12,2017-12-31,47,沖縄県,15,教育,146,False
2017-12,2017-12-31,47,沖縄県,16,技術・人文知識・国際業務,1751,False
2017-12,2017-12-31,47,沖縄県,17,企業内転勤,83,False
2017-12,2017-12-31,47,沖縄県,19,興行,27,False
2017-12,2017-12-31,47,沖縄県,20,技能,188,False
2017-12,2017-12-31,47,沖縄県,23,技能実習１号イ,4,False
2017-12,2017-12-31,47,沖縄県,24,技能実習１号ロ,675,False
2017-12,2017-12-31,47,沖縄県,26,技能実習２号ロ,651,False
2017-12,2017-12-31,47,沖縄県,29,文化活動,66,False
2017-12,2017-12-31,47,沖縄県,31,留学,2705,False
2017-12,2017-12-31,47,沖縄県,32,研修,12,False
2017-12,2017-12-31,47,沖縄県,33,家族滞在,1087,False
2017-12,2017-12-31,47,沖縄県,34,特定活動,441,False
2017-12,2017-12-31,47,沖縄県,35,永住者,4737,False
2017-12,2017-12-31,47,沖縄県,36,日本人の配偶者等,1702,False
2017-12,2017-12-31,47,沖縄県,37,永住者の配偶者等,111,False
2017-12,2017-12-31,47,沖縄県,38,定住者,494,False
2017-12,2017-12-31,47,沖縄県,39,特別永住者,357,False
2017-12,2017-12-31,48,未定・不詳,03,教授,23,True
2017-12,2017-12-31,48,未定・不詳,04,芸術,4,True
2017-12,2017-12-31,48,未定・不詳,05,宗教,4,True
2017-12,2017-12-31,48,未定・不詳,06,報道,3,True
2017-12,2017-12-31,48,未定・不詳,07,高度専門職１号イ,1,True
2017-12,2017-12-31,48,未定・不詳,08,高度専門職１号ロ,3,True
2017-12,2017-12-31,48,未定・不詳,11,経営・管理,14,True
2017-12,2017-12-31,48,未定・不詳,14,研究,6,True
2017-12,2017-12-31,48,未定・不詳,15,教育,34,True
2017-12,2017-12-31,48,未定・不詳,16,技術・人文知識・国際業務,79,True
2017-12,2017-12-31,48,未定・不詳,17,企業内転勤,43,True
2017-12,2017-12-31,48,未定・不詳,19,興行,63,True
2017-12,2017-12-31,48,未定・不詳,20,技能,27,True
2017-12,2017-12-31,48,未定・不詳,23,技能実習１号イ,13,True
2017-12,2017-12-31,48,未定・不詳,24,技能実習１号ロ,109,True
2017-12,2017-12-31,48,未定・不詳,29,文化活動,28,True
2017-12,2017-12-31,48,未定・不詳,31,留学,126,True
2017-12,2017-12-31,48,未定・不詳,32,研修,15,True
2017-12,2017-12-31,48,未定・不詳,33,家族滞在,116,True
2017-12,2017-12-31,48,未定・不詳,34,特定活動,1051,True
2017-12,2017-12-31,48,未定・不詳,35,永住者,58,True
2017-12,2017-12-31,48,未定・不詳,36,日本人の配偶者等,143,True
2017-12,2017-12-31,48,未定・不詳,37,永住者の配偶者等,7,True
2017-12,2017-12-31,48,未定・不詳,38,定住者,104,True
2017-12,2017-12-31,48,未定・不詳,39,特別永住者,24,True
2018-12,2018-12-31,01,北海道,03,教授,280,False
2018-12,2018-12-31,01,北海道,04,芸術,8,False
2018-12,2018-12-31,01,北海道,05,宗教,171,False
2018-12,2018-12-31,01,北海道,07,高度専門職１号イ,46,False
2018-12,2018-12-31,01,北海道,08,高度専門職１号ロ,32,False
2018-12,2018-12-31,01,北海道,09,高度専門職１号ハ,8,False
2018-12,2018-12-31,01,北海道,10,高度専門職２号,4,False
2018-12,2018-12-31,01,北海道,11,経営・管理,370,False
2018-12,2018-12-31,01,北海道,13,医療,53,False
2018-12,2018-12-31,01,北海道,14,研究,11,False
2018-12,2018-12-31,01,北海道,15,教育,484,False
2018-12,2018-12-31,01,北海道,16,技術・人文知識・国際業務,2906,False
2018-12,2018-12-31,01,北海道,17,企業内転勤,237,False
2018-12,2018-12-31,01,北海道,18,介護,11,False
2018-12,2018-12-31,01,北海道,19,興行,33,False
2018-12,2018-12-31,01,北海道,20,技能,1446,False
2018-12,2018-12-31,01,北海道,23,技能実習１号イ,18,False
2018-12,2018-12-31,01,北海道,24,技能実習１号ロ,4585,False
2018-12,2018-12-31,01,北海道,25,技能実習２号イ,26,False
2018-12,2018-12-31,01,北海道,26,技能実習２号ロ,5928,False
2018-12,2018-12-31,01,北海道,28,技能実習３号ロ,268,False
2018-12,2018-12-31,01,北海道,29,文化活動,96,False
2018-12,2018-12-31,01,北海道,31,留学,4529,False
2018-12,2018-12-31,01,北海道,32,研修,14,False
2018-12,2018-12-31,01,北海道,33,家族滞在,2071,False
2018-12,2018-12-31,01,北海道,34,特定活動,2584,False
2018-12,2018-12-31,01,北海道,35,永住者,5450,False
2018-12,2018-12-31,01,北海道,36,日本人の配偶者等,1631,False
2018-12,2018-12-31,01,北海道,37,永住者の配偶者等,113,False
2018-12,2018-12-31,01,北海道,38,定住者,390,False
2018-12,2018-12-31,01,北海道,39,特別永住者,3096,False
2018-12,2018-12-31,02,青森県,03,教授,17,False
2018-12,2018-12-31,02,青森県,05,宗教,31,False
2018-12,2018-12-31,02,青森県,07,高度専門職１号イ,9,False
2018-12,2018-12-31,02,青森県,08,高度専門職１号ロ,2,False
2018-12,2018-12-31,02,青森県,10,高度専門職２号,1,False
2018-12,2018-12-31,02,青森県,11,経営・管理,22,False
2018-12,2018-12-31,02,青森県,13,医療,1,False
2018-12,2018-12-31,02,青森県,14,研究,15,False
2018-12,2018-12-31,02,青森県,15,教育,159,False
2018-12,2018-12-31,02,青森県,16,技術・人文知識・国際業務,247,False
2018-12,2018-12-31,02,青森県,17,企業内転勤,21,False
2018-12,2018-12-31,02,青森県,19,興行,6,False
2018-12,2018-12-31,02,青森県,20,技能,55,False
2018-12,2018-12-31,02,青森県,23,技能実習１号イ,14,False
2018-12,2018-12-31,02,青森県,24,技能実習１号ロ,828,False
2018-12,2018-12-31,02,青森県,25,技能実習２号イ,27,False
2018-12,2018-12-31,02,青森県,26,技能実習２号ロ,1165,False
2018-12,2018-12-31,02,青森県,27,技能実習３号イ,10,False
2018-12,2018-12-31,02,青森県,28,技能実習３号ロ,55,False
2018-12,2018-12-31,02,青森県,29,文化活動,8,False
2018-12,2018-12-31,02,青森県,31,留学,414,False
2018-12,2018-12-31,02,青森県,32,研修,2,False
2018-12,2018-12-31,02,青森県,33,家族滞在,214,False
2018-12,2018-12-31,02,青森県,34,特定活動,195,False
2018-12,2018-12-31,02,青森県,35,永住者,1172,False
2018-12,2018-12-31,02,青森県,36,日本人の配偶者等,330,False
2018-12,2018-12-31,02,青森県,37,永住者の配偶者等,20,False
2018-12,2018-12-31,02,青森県,38,定住者,153,False
2018-12,2018-12-31,02,青森県,39,特別永住者,593,False
2018-12,2018-12-31,03,岩手県,03,教授,12,False
2018-12,2018-12-31,03,岩手県,05,宗教,34,False
2018-12,2018-12-31,03,岩手県,07,高度専門職１号イ,2,False
2018-12,2018-12-31,03,岩手県,09,高度専門職１号ハ,1,False
2018-12,2018-12-31,03,岩手県,11,経営・管理,29,False
2018-12,2018-12-31,03,岩手県,14,研究,1,False
2018-12,2018-12-31,03,岩手県,15,教育,124,False
2018-12,2018-12-31,03,岩手県,16,技術・人文知識・国際業務,246,False
2018-12,2018-12-31,03,岩手県,17,企業内転勤,12,False
2018-12,2018-12-31,03,岩手県,18,介護,2,False
2018-12,2018-12-31,03,岩手県,19,興行,8,False
2018-12,2018-12-31,03,岩手県,20,技能,46,False
2018-12,2018-12-31,03,岩手県,23,技能実習１号イ,59,False
2018-12,2018-12-31,03,岩手県,24,技能実習１号ロ,1237,False
2018-12,2018-12-31,03,岩手県,25,技能実習２号イ,19,False
2018-12,2018-12-31,03,岩手県,26,技能実習２号ロ,1631,False
2018-12,2018-12-31,03,岩手県,28,技能実習３号ロ,45,False
2018-12,2018-12-31,03,岩手県,29,文化活動,4,False
2018-12,2018-12-31,03,岩手県,31,留学,375,False
2018-12,2018-12-31,03,岩手県,32,研修,7,False
2018-12,2018-12-31,03,岩手県,33,家族滞在,170,False
2018-12,2018-12-31,03,岩手県,34,特定活動,149,False
2018-12,2018-12-31,03,岩手県,35,永住者,1866,False
2018-12,2018-12-31,03,岩手県,36,日本人の配偶者等,392,False
2018-12,2018-12-31,03,岩手県,37,永住者の配偶者等,18,False
2018-12,2018-12-31,03,岩手県,38,定住者,141,False
2018-12,2018-12-31,03,岩手県,39,特別永住者,557,False
2018-12,2018-12-31,04,宮城県,03,教授,224,False
2018-12,2018-12-31,04,宮城県,05,宗教,159,False
2018-12,2018-12-31,04,宮城県,07,高度専門職１号イ,62,False
2018-12,2018-12-31,04,宮城県,08,高度専門職１号ロ,19,False
2018-12,2018-12-31,04,宮城県,10,高度専門職２号,1,False
2018-12,2018-12-31,04,宮城県,11,経営・管理,126,False
2018-12,2018-12-31,04,宮城県,13,医療,6,False
2018-12,2018-12-31,04,宮城県,14,研究,12,False
2018-12,2018-12-31,04,宮城県,15,教育,239,False
2018-12,2018-12-31,04,宮城県,16,技術・人文知識・国際業務,1176,False
2018-12,2018-12-31,04,宮城県,17,企業内転勤,107,False
2018-12,2018-12-31,04,宮城県,19,興行,14,False
2018-12,2018-12-31,04,宮城県,20,技能,252,False
2018-12,2018-12-31,04,宮城県,23,技能実習１号イ,24,False
2018-12,2018-12-31,04,宮城県,24,技能実習１号ロ,1647,False
2018-12,2018-12-31,04,宮城県,26,技能実習２号ロ,2234,False
2018-12,2018-12-31,04,宮城県,28,技能実習３号ロ,125,False
2018-12,2018-12-31,04,宮城県,29,文化活動,57,False
2018-12,2018-12-31,04,宮城県,31,留学,5014,False
2018-12,2018-12-31,04,宮城県,32,研修,10,False
2018-12,2018-12-31,04,宮城県,33,家族滞在,1346,False
2018-12,2018-12-31,04,宮城県,34,特定活動,207,False
2018-12,2018-12-31,04,宮城県,35,永住者,5204,False
2018-12,2018-12-31,04,宮城県,36,日本人の配偶者等,1004,False
2018-12,2018-12-31,04,宮城県,37,永住者の配偶者等,108,False
2018-12,2018-12-31,04,宮城県,38,定住者,421,False
2018-12,2018-12-31,04,宮城県,39,特別永住者,1816,False
2018-12,2018-12-31,05,秋田県,03,教授,47,False
2018-12,2018-12-31,05,秋田県,04,芸術,1,False
2018-12,2018-12-31,05,秋田県,05,宗教,9,False
2018-12,2018-12-31,05,秋田県,07,高度専門職１号イ,3,False
2018-12,2018-12-31,05,秋田県,10,高度専門職２号,1,False
2018-12,2018-12-31,05,秋田県,11,経営・管理,22,False
2018-12,2018-12-31,05,秋田県,15,教育,140,False
2018-12,2018-12-31,05,秋田県,16,技術・人文知識・国際業務,115,False
2018-12,2018-12-31,05,秋田県,17,企業内転勤,11,False
2018-12,2018-12-31,05,秋田県,18,介護,1,False
2018-12,2018-12-31,05,秋田県,19,興行,5,False
2018-12,2018-12-31,05,秋田県,20,技能,60,False
2018-12,2018-12-31,05,秋田県,23,技能実習１号イ,8,False
2018-12,2018-12-31,05,秋田県,24,技能実習１号ロ,416,False
2018-12,2018-12-31,05,秋田県,25,技能実習２号イ,21,False
2018-12,2018-12-31,05,秋田県,26,技能実習２号ロ,581,False
2018-12,2018-12-31,05,秋田県,28,技能実習３号ロ,38,False
2018-12,2018-12-31,05,秋田県,29,文化活動,4,False
2018-12,2018-12-31,05,秋田県,31,留学,366,False
2018-12,2018-12-31,05,秋田県,32,研修,4,False
2018-12,2018-12-31,05,秋田県,33,家族滞在,153,False
2018-12,2018-12-31,05,秋田県,34,特定活動,27,False
2018-12,2018-12-31,05,秋田県,35,永住者,1280,False
2018-12,2018-12-31,05,秋田県,36,日本人の配偶者等,206,False
2018-12,2018-12-31,05,秋田県,37,永住者の配偶者等,16,False
2018-12,2018-12-31,05,秋田県,38,定住者,79,False
2018-12,2018-12-31,05,秋田県,39,特別永住者,361,False
2018-12,2018-12-31,06,山形県,03,教授,25,False
2018-12,2018-12-31,06,山形県,05,宗教,12,False
2018-12,2018-12-31,06,山形県,07,高度専門職１号イ,3,False
2018-12,2018-12-31,06,山形県,08,高度専門職１号ロ,11,False
2018-12,2018-12-31,06,山形県,09,高度専門職１号ハ,1,False
2018-12,2018-12-31,06,山形県,11,経営・管理,31,False
2018-12,2018-12-31,06,山形県,13,医療,10,False
2018-12,2018-12-31,06,山形県,15,教育,123,False
2018-12,2018-12-31,06,山形県,16,技術・人文知識・国際業務,301,False
2018-12,2018-12-31,06,山形県,17,企業内転勤,66,False
2018-12,2018-12-31,06,山形県,19,興行,9,False
2018-12,2018-12-31,06,山形県,20,技能,81,False
2018-12,2018-12-31,06,山形県,23,技能実習１号イ,39,False
2018-12,2018-12-31,06,山形県,24,技能実習１号ロ,969,False
2018-12,2018-12-31,06,山形県,25,技能実習２号イ,35,False
2018-12,2018-12-31,06,山形県,26,技能実習２号ロ,1009,False
2018-12,2018-12-31,06,山形県,27,技能実習３号イ,5,False
2018-12,2018-12-31,06,山形県,28,技能実習３号ロ,37,False
2018-12,2018-12-31,06,山形県,29,文化活動,7,False
2018-12,2018-12-31,06,山形県,31,留学,320,False
2018-12,2018-12-31,06,山形県,32,研修,15,False
2018-12,2018-12-31,06,山形県,33,家族滞在,181,False
2018-12,2018-12-31,06,山形県,34,特定活動,63,False
2018-12,2018-12-31,06,山形県,35,永住者,3168,False
2018-12,2018-12-31,06,山形県,36,日本人の配偶者等,394,False
2018-12,2018-12-31,06,山形県,37,永住者の配偶者等,34,False
